"ID","date","temperature_exterieure","humidite","ensoleillement","vitesse_vent","direction_vent","temperature_interieure","puissance_cvac","puissance_cvac_future"
4971,"2022-02-21 18:45:00",-3.0,71.0,0.0,1.0,240.0,21.0001626033037,2.07085959393675,"3.517873404482"
4972,"2022-02-21 19:00:00",-3.225,72.5,0.0,1.0,242.5,21.0002444306788,2.12265211397008,"3.537946995632"
4973,"2022-02-21 19:15:00",-3.45,74.0,0.0,1.0,245.0,21.0003594645526,2.18642815694658,"2.68236219820764"
4974,"2022-02-21 19:30:00",-3.675,75.5,0.0,1.0,247.5,21.0006794415447,2.25030384628846,"2.6911643234382"
4975,"2022-02-21 19:45:00",-3.9,77.0,0.0,1.0,250.0,21.0008036785131,2.31475921882455,"2.71248013000397"
4976,"2022-02-21 20:00:00",-4.425,78.75,0.0,1.0,247.5,21.0000774980434,2.39017333752864,"2.87515741689523"
4977,"2022-02-21 20:15:00",-4.95,80.5,0.0,1.0,245.0,20.9998707891687,1.73627387193355,"3.03833860314835"
4978,"2022-02-21 20:30:00",-5.475,82.25,0.0,1.0,242.5,20.9999741078396,1.90077634840818,"3.21238125993694"
4979,"2022-02-21 20:45:00",-6.0,84.0,0.0,1.0,240.0,20.9999775554035,2.06674823015639,"3.47553322869111"
4980,"2022-02-21 21:00:00",-6.25,84.0,0.0,1.125,242.5,20.9999751901528,2.18864378520138,"3.401070522612"
4981,"2022-02-21 21:15:00",-6.5,84.0,0.0,1.25,245.0,20.9999733412993,2.31619123778389,"3.30224131946697"
4982,"2022-02-21 21:30:00",-6.75,84.0,0.0,1.375,247.5,20.9999716407836,2.43719261035794,"3.19745313034591"
4983,"2022-02-21 21:45:00",-7.0,84.0,0.0,1.5,250.0,20.9999699910486,2.55491120834125,"3.07933254579652"
4984,"2022-02-21 22:00:00",-6.75,84.0,0.0,1.5,245.0,20.9999337729159,3.58213300549624,"3.05126236045412"
4985,"2022-02-21 22:15:00",-6.5,84.0,0.0,1.5,240.0,20.9999334811476,3.56946178646395,"3.03134960467529"
4986,"2022-02-21 22:30:00",-6.25,84.0,0.0,1.5,235.0,20.9999097253311,3.55146801143285,"3.02124448652711"
4987,"2022-02-21 22:45:00",-6.0,84.0,0.0,1.5,230.0,20.9999136432416,3.517873404482,"2.98832532171116"
4988,"2022-02-21 23:00:00",-6.0,84.0,0.0,1.125,247.5,20.9999625487502,3.537946995632,"3.00628622121957"
4989,"2022-02-21 23:15:00",-6.0,84.0,0.0,0.75,265.0,21.0000009172146,2.68236219820764,"3.01377027954363"
4990,"2022-02-21 23:30:00",-6.0,84.0,0.0,0.375,282.5,20.9999917661019,2.6911643234382,"3.02428926889894"
4991,"2022-02-21 23:45:00",-6.0,84.0,0.0,0.0,300.0,20.9999784768397,2.71248013000397,"3.03235814736539"
4992,"2022-02-22 00:00:00",-6.25,84.0,0.0,0.65,277.5,20.9998791172402,2.87515741689523,"3.02555403418014"
4993,"2022-02-22 00:15:00",-6.5,84.0,0.0,1.3,255.0,20.9999678168517,3.03833860314835,"3.03345980423567"
4994,"2022-02-22 00:30:00",-6.75,84.0,0.0,1.95,232.5,21.0000012027783,3.21238125993694,"3.03899448701691"
4995,"2022-02-22 00:45:00",-7.0,84.0,0.0,2.6,210.0,20.9999997373202,3.47553322869111,"3.05014114890592"
4996,"2022-02-22 01:00:00",-6.45,84.75,0.0,2.6,215.0,21.0001244492187,3.401070522612,"3.07067605835358"
4997,"2022-02-22 01:15:00",-5.9,85.5,0.0,2.6,220.0,21.0002436325096,3.30224131946697,"3.14029580736045"
4998,"2022-02-22 01:30:00",-5.35,86.25,0.0,2.6,225.0,20.9999984090342,3.19745313034591,"3.23804456663401"
4999,"2022-02-22 01:45:00",-4.8,87.0,0.0,2.6,230.0,20.9999889703653,3.07933254579652,"4.2946464993833"
5000,"2022-02-22 02:00:00",-4.85,86.25,0.0,2.325,242.5,20.9999903456778,3.05126236045412,"4.24001878198348"
5001,"2022-02-22 02:15:00",-4.9,85.5,0.0,2.05,255.0,20.9999804436277,3.03134960467529,"4.21603096532637"
5002,"2022-02-22 02:30:00",-4.95,84.75,0.0,1.775,267.5,20.999987719593,3.02124448652711,"4.19071723425816"
5003,"2022-02-22 02:45:00",-5.0,84.0,0.0,1.5,280.0,20.9999933460271,2.98832532171116,"4.15601486084533"
5004,"2022-02-22 03:00:00",-5.0,84.0,0.0,1.5,280.0,20.9999722794567,3.00628622121957,"4.21853794049045"
5005,"2022-02-22 03:15:00",-5.0,84.0,0.0,1.5,280.0,20.9999685628317,3.01377027954363,"4.2653027215921"
5006,"2022-02-22 03:30:00",-5.0,84.0,0.0,1.5,280.0,20.9999664366321,3.02428926889894,"4.29852019799154"
5007,"2022-02-22 03:45:00",-5.0,84.0,0.0,1.5,280.0,20.9999670574927,3.03235814736539,"4.32665421491222"
5008,"2022-02-22 04:00:00",-5.0,84.0,0.0,1.5,267.5,20.9999759033066,3.02555403418014,"4.43529948168875"
5009,"2022-02-22 04:15:00",-5.0,84.0,0.0,1.5,255.0,20.999970599729,3.03345980423567,"4.36338024780398"
5010,"2022-02-22 04:30:00",-5.0,84.0,0.0,1.5,242.5,21.0000383326625,3.03899448701691,"3.29858704898782"
5011,"2022-02-22 04:45:00",-5.0,84.0,0.0,1.5,230.0,20.9999868564927,3.05014114890592,"3.04481324177961"
5012,"2022-02-22 05:00:00",-5.0,82.25,0.0,2.025,232.5,20.9999795521982,3.07067605835358,"2.86807223989737"
5013,"2022-02-22 05:15:00",-5.0,80.5,0.0,2.55,235.0,20.9999810588411,3.14029580736045,"2.5768092467282"
5014,"2022-02-22 05:30:00",-5.0,78.75,0.0,3.075,237.5,20.9999894474642,3.23804456663401,"2.34085672000188"
5015,"2022-02-22 05:45:00",-5.0,77.0,0.0,3.6,240.0,20.9999807380058,4.2946464993833,"3.05583172581652"
5016,"2022-02-22 06:00:00",-5.0,75.5,0.0,3.6,240.0,20.9999884311886,4.24001878198348,"2.9056005009367"
5017,"2022-02-22 06:15:00",-5.0,74.0,0.0,3.6,240.0,20.9999409003638,4.21603096532637,"2.77730801505913"
5018,"2022-02-22 06:30:00",-5.0,72.5,0.0,3.6,240.0,20.9999385806327,4.19071723425816,"2.69179631011644"
5019,"2022-02-22 06:45:00",-5.0,71.0,0.0,3.6,240.0,20.9999517545431,4.15601486084533,"2.63460863188821"
5020,"2022-02-22 07:00:00",-5.15,70.25,0.0,3.725,237.5,20.9998534971431,4.21853794049045,"2.47626378286901"
5021,"2022-02-22 07:15:00",-5.3,69.5,0.0,3.85,235.0,20.9998984968536,4.2653027215921,"2.32990201927807"
5022,"2022-02-22 07:30:00",-5.45,68.75,3.0,3.975,232.5,20.9999270943063,4.29852019799154,"2.21632572612794"
5023,"2022-02-22 07:45:00",-5.6,68.0,6.0,4.1,230.0,20.9999242456659,4.32665421491222,"2.1062602919034"
5024,"2022-02-22 08:00:00",-5.7,67.0,9.0,3.85,230.0,20.9997865330648,4.43529948168875,"1.66778321230378"
5025,"2022-02-22 08:15:00",-5.8,66.0,12.0,3.6,230.0,20.9999813857897,4.36338024780398,"1.24256493124828"
5026,"2022-02-22 08:30:00",-5.9,65.0,80.25,3.35,230.0,21.0002644691016,3.29858704898782,"1.1854219615534"
5027,"2022-02-22 08:45:00",-6.0,64.0,148.5,3.1,230.0,20.9999778540359,3.04481324177961,"1.09811627806391"
5028,"2022-02-22 09:00:00",-5.75,62.75,216.75,3.225,227.5,21.0001735715335,2.86807223989737,"1.00704915328195"
5029,"2022-02-22 09:15:00",-5.5,61.5,285.0,3.35,225.0,21.0001359080346,2.5768092467282,"0.914519327994039"
5030,"2022-02-22 09:30:00",-5.25,60.25,319.5,3.475,222.5,20.9999738287774,2.34085672000188,"0.811627666141365"
5031,"2022-02-22 09:45:00",-5.0,59.0,354.0,3.6,220.0,20.999991736373,3.05583172581652,"0.705878038707428"
5032,"2022-02-22 10:00:00",-5.0,60.5,388.5,3.725,217.5,20.9999286517486,2.9056005009367,"0.562680088307446"
5033,"2022-02-22 10:15:00",-5.0,62.0,423.0,3.85,215.0,21.000084451692,2.77730801505913,"0.922198680513567"
5034,"2022-02-22 10:30:00",-5.0,63.5,414.75,3.975,212.5,21.00005447118,2.69179631011644,"0.851575973592687"
5035,"2022-02-22 10:45:00",-5.0,65.0,406.5,4.1,210.0,21.0000122079376,2.63460863188821,"0.833737218604742"
5036,"2022-02-22 11:00:00",-4.75,62.25,398.25,4.1,210.0,21.0000711404331,2.47626378286901,"0.834948992577533"
5037,"2022-02-22 11:15:00",-4.5,59.5,390.0,4.1,210.0,21.000475534848,2.32990201927807,"0.86362500151308"
5038,"2022-02-22 11:30:00",-4.25,56.75,382.5,4.1,210.0,21.0004127509722,2.21632572612794,"0.875771215352687"
5039,"2022-02-22 11:45:00",-4.0,54.0,375.0,4.1,210.0,21.000609345841,2.1062602919034,"0.519389694438104"
5040,"2022-02-22 12:00:00",-4.0,54.0,367.5,3.975,215.0,21.0007697551884,1.66778321230378,"0.561851023041155"
5041,"2022-02-22 12:15:00",-4.0,54.0,360.0,3.85,220.0,20.9984118018795,1.24256493124828,"0.663716026076802"
5042,"2022-02-22 12:30:00",-4.0,54.0,384.75,3.725,225.0,21.0015654712138,1.1854219615534,"0.761031319445023"
5043,"2022-02-22 12:45:00",-4.0,54.0,409.5,3.6,230.0,21.002401254351,1.09811627806391,"0.868711333140958"
5044,"2022-02-22 13:00:00",-3.725,53.5,434.25,3.475,225.0,21.0003254242585,1.00704915328195,"0.866510109803823"
5045,"2022-02-22 13:15:00",-3.45,53.0,459.0,3.35,220.0,21.0001200096386,0.914519327994039,"0.924360761107752"
5046,"2022-02-22 13:30:00",-3.175,52.5,487.25,3.225,215.0,21.0001022190067,0.811627666141365,"0.954793382123703"
5047,"2022-02-22 13:45:00",-2.9,52.0,515.5,3.1,210.0,21.0000882555035,0.705878038707428,"1.41710078001049"
5048,"2022-02-22 14:00:00",-2.675,51.5,543.75,2.7,195.0,21.0000705297616,0.562680088307446,"1.36070436091323"
5049,"2022-02-22 14:15:00",-2.45,51.0,572.0,2.3,180.0,21.0000546371663,0.922198680513567,"1.3724153520009"
5050,"2022-02-22 14:30:00",-2.225,50.5,477.0,1.9,165.0,21.0001252602172,0.851575973592687,"1.3774796382444"
5051,"2022-02-22 14:45:00",-2.0,50.0,382.0,1.5,150.0,21.0001508987397,0.833737218604742,"1.38448974112232"
5052,"2022-02-22 15:00:00",-1.75,48.0,287.0,1.125,140.25,21.0001413856647,0.834948992577533,"1.3962481782905"
5053,"2022-02-22 15:15:00",-1.5,46.0,192.0,0.75,130.5,21.0000961622053,0.86362500151308,"1.41428076690207"
5054,"2022-02-22 15:30:00",-1.25,44.0,149.25,0.375,120.75,21.0000717933479,0.875771215352687,"1.43502536278343"
5055,"2022-02-22 15:45:00",-1.0,42.0,106.5,0.0,111.0,21.0000304521137,0.519389694438104,"1.39967872906653"
5056,"2022-02-22 16:00:00",-1.0,44.0,63.75,1.025,110.75,21.0000758560569,0.561851023041155,"1.07214130479299"
5057,"2022-02-22 16:15:00",-1.0,46.0,21.0,2.05,110.5,21.0000488046276,0.663716026076802,"1.08478040479579"
5058,"2022-02-22 16:30:00",-1.0,48.0,15.75,3.075,110.25,21.0000520868955,0.761031319445023,"1.10753525673068"
5059,"2022-02-22 16:45:00",-1.0,50.0,10.5,4.1,110.0,21.0000902594886,0.868711333140958,"1.13383751907224"
5060,"2022-02-22 17:00:00",-1.0,50.0,5.25,3.975,110.0,21.0002035671051,0.866510109803823,"1.15656419464676"
5061,"2022-02-22 17:15:00",-1.0,50.0,0.0,3.85,110.0,21.0032309912232,0.924360761107752,"1.17864165045581"
5062,"2022-02-22 17:30:00",-1.0,50.0,0.0,3.725,110.0,21.0020322231044,0.954793382123703,"1.82786645020316"
5063,"2022-02-22 17:45:00",-1.0,50.0,0.0,3.6,110.0,21.005029911899,1.41710078001049,"1.82964323527966"
5064,"2022-02-22 18:00:00",-1.0,50.0,0.0,3.475,107.5,21.0001455908825,1.36070436091323,"1.95114662838419"
5065,"2022-02-22 18:15:00",-1.0,50.0,0.0,3.35,105.0,20.9998649510188,1.3724153520009,"1.97482466122309"
5066,"2022-02-22 18:30:00",-1.0,50.0,0.0,3.225,102.5,20.9997207524389,1.3774796382444,"2.0227930215785"
5067,"2022-02-22 18:45:00",-1.0,50.0,0.0,3.1,100.0,21.0003922402262,1.38448974112232,"1.82841798567252"
5068,"2022-02-22 19:00:00",-1.025,51.0,0.0,3.225,100.0,21.0008753953686,1.3962481782905,"1.37039195048687"
5069,"2022-02-22 19:15:00",-1.05,52.0,0.0,3.35,100.0,21.0002219901628,1.41428076690207,"1.48767261067135"
5070,"2022-02-22 19:30:00",-1.075,53.0,0.0,3.475,100.0,21.0004545449381,1.43502536278343,"1.55565199955217"
5071,"2022-02-22 19:45:00",-1.1,54.0,0.0,3.6,100.0,21.0000682891279,1.39967872906653,"1.61125897627251"
5072,"2022-02-22 20:00:00",-1.075,54.25,0.0,3.6,105.0,20.9980678979419,1.07214130479299,"1.65364610755672"
5073,"2022-02-22 20:15:00",-1.05,54.5,0.0,3.6,110.0,21.0000893732536,1.08478040479579,"1.65870503161516"
5074,"2022-02-22 20:30:00",-1.025,54.75,0.0,3.6,115.0,21.0001452625169,1.10753525673068,"1.52911116741758"
5075,"2022-02-22 20:45:00",-1.0,55.0,0.0,3.6,120.0,21.0001413542206,1.13383751907224,"1.4857938051526"
5076,"2022-02-22 21:00:00",-1.0,56.25,0.0,3.475,125.0,20.9999924200809,1.15656419464676,"1.51110295163571"
5077,"2022-02-22 21:15:00",-1.0,57.5,0.0,3.35,130.0,21.0005201274372,1.17864165045581,"1.53147441244549"
5078,"2022-02-22 21:30:00",-1.0,58.75,0.0,3.225,135.0,21.002232843077,1.82786645020316,"1.55432265181705"
5079,"2022-02-22 21:45:00",-1.0,60.0,0.0,3.1,140.0,21.0006997287592,1.82964323527966,"1.59242007779915"
5080,"2022-02-22 22:00:00",-1.0,62.75,0.0,3.1,150.0,21.0003806944732,1.95114662838419,"1.71559462082396"
5081,"2022-02-22 22:15:00",-1.0,65.5,0.0,3.1,160.0,21.0004646189887,1.97482466122309,"1.86342287872445"
5082,"2022-02-22 22:30:00",-1.0,68.25,0.0,3.1,170.0,21.0003498889654,2.0227930215785,"2.01885031973646"
5083,"2022-02-22 22:45:00",-1.0,71.0,0.0,3.1,180.0,21.0005173326276,1.82841798567252,"2.22976001554464"
5084,"2022-02-22 23:00:00",-1.25,74.5,0.0,2.7,170.0,21.0002621735181,1.37039195048687,"2.28627494818054"
5085,"2022-02-22 23:15:00",-1.5,78.0,0.0,2.3,160.0,21.0006604046435,1.48767261067135,"2.33853133843473"
5086,"2022-02-22 23:30:00",-1.75,81.5,0.0,1.9,150.0,21.0001751019187,1.55565199955217,"2.38622011263736"
5087,"2022-02-22 23:45:00",-2.0,85.0,0.0,1.5,140.0,21.0000857239603,1.61125897627251,"2.43059569185889"
5088,"2022-02-23 00:00:00",-1.75,85.0,0.0,1.5,145.0,21.0000746019417,1.65364610755672,"2.45028799016068"
5089,"2022-02-23 00:15:00",-1.5,85.0,0.0,1.5,150.0,20.9999710828372,1.65870503161516,"2.49535991949312"
5090,"2022-02-23 00:30:00",-1.25,85.0,0.0,1.5,155.0,21.000119896624,1.52911116741758,"2.53684386811178"
5091,"2022-02-23 00:45:00",-1.0,85.0,0.0,1.5,160.0,21.0000865363443,1.4857938051526,"2.57705524648165"
5092,"2022-02-23 01:00:00",-1.1,85.75,0.0,1.125,157.75,21.0000726037304,1.51110295163571,"2.57448905576374"
5093,"2022-02-23 01:15:00",-1.2,86.5,0.0,0.75,155.5,21.000052902792,1.53147441244549,"2.59944658879662"
5094,"2022-02-23 01:30:00",-1.3,87.25,0.0,0.375,153.25,21.0000433516374,1.55432265181705,"3.59988333535446"
5095,"2022-02-23 01:45:00",-1.4,88.0,0.0,0.0,151.0,21.0000536553297,1.59242007779915,"3.60571912813143"
5096,"2022-02-23 02:00:00",-1.8,89.0,0.0,0.525,118.25,20.9999087933375,1.71559462082396,"3.54028785322311"
5097,"2022-02-23 02:15:00",-2.2,90.0,0.0,1.05,85.5,20.9999269042544,1.86342287872445,"3.48811387937207"
5098,"2022-02-23 02:30:00",-2.6,91.0,0.0,1.575,52.75,20.9999952252013,2.01885031973646,"3.44164718625743"
5099,"2022-02-23 02:45:00",-3.0,92.0,0.0,2.1,20.0,20.9999938066507,2.22976001554464,"3.38926974468715"
5100,"2022-02-23 03:00:00",-3.25,92.0,0.0,1.95,15.0,20.9999456149898,2.28627494818054,"3.40722376765002"
5101,"2022-02-23 03:15:00",-3.5,92.0,0.0,1.8,10.0,20.9999413939338,2.33853133843473,"3.28449976366056"
5102,"2022-02-23 03:30:00",-3.75,92.0,0.0,1.65,5.0,20.9999853868585,2.38622011263736,"2.50473200851371"
5103,"2022-02-23 03:45:00",-4.0,92.0,0.0,1.5,0.0,20.9999488863924,2.43059569185889,"2.46967966993811"
5104,"2022-02-23 04:00:00",-4.0,90.0,0.0,1.65,0.0,20.9999416806254,2.45028799016068,"2.53464206882485"
5105,"2022-02-23 04:15:00",-4.0,88.0,0.0,1.8,0.0,20.9999153406537,2.49535991949312,"2.42216675453587"
5106,"2022-02-23 04:30:00",-4.0,86.0,0.0,1.95,0.0,20.9999726416665,2.53684386811178,"2.24337253930712"
5107,"2022-02-23 04:45:00",-4.0,84.0,0.0,2.1,0.0,20.9999716021523,2.57705524648165,"2.99258155374832"
5108,"2022-02-23 05:00:00",-4.0,84.0,0.0,2.225,0.0,20.9999719768453,2.57448905576374,"2.8035890910475"
5109,"2022-02-23 05:15:00",-4.0,84.0,0.0,2.35,0.0,20.999972899056,2.59944658879662,"2.54477612854202"
5110,"2022-02-23 05:30:00",-4.0,84.0,0.0,2.475,0.0,20.99993542473,3.59988333535446,"2.37537482683176"
5111,"2022-02-23 05:45:00",-4.0,84.0,0.0,2.6,0.0,20.999934479378,3.60571912813143,"2.24229809586581"
5112,"2022-02-23 06:00:00",-4.0,84.0,0.0,2.475,5.0,20.9999752442207,3.54028785322311,"2.18583073201554"
5113,"2022-02-23 06:15:00",-4.0,84.0,0.0,2.35,10.0,20.9999671251257,3.48811387937207,"2.18317315593784"
5114,"2022-02-23 06:30:00",-4.0,84.0,0.0,2.225,15.0,20.999961125368,3.44164718625743,"2.14207129405522"
5115,"2022-02-23 06:45:00",-4.0,84.0,0.0,2.1,20.0,20.9999695044993,3.38926974468715,"2.10026170889841"
5116,"2022-02-23 07:00:00",-3.975,83.75,0.0,2.225,15.0,20.9999008275731,3.40722376765002,"1.96198833704599"
5117,"2022-02-23 07:15:00",-3.95,83.5,0.0,2.35,10.0,21.0000291926974,3.28449976366056,"1.25082083205274"
5118,"2022-02-23 07:30:00",-3.925,83.25,15.25,2.475,5.0,21.00072966664,2.50473200851371,"1.21047275505086"
5119,"2022-02-23 07:45:00",-3.9,83.0,30.5,2.6,0.0,21.0000641777118,2.46967966993811,"1.17338332292034"
5120,"2022-02-23 08:00:00",-3.925,83.25,45.75,2.325,5.0,20.9999806702711,2.53464206882485,"1.14432326395985"
5121,"2022-02-23 08:15:00",-3.95,83.5,61.0,2.05,10.0,20.9999714110152,2.42216675453587,"1.11151313225771"
5122,"2022-02-23 08:30:00",-3.975,83.75,90.5,1.775,15.0,20.9999720747338,2.24337253930712,"1.05037061568771"
5123,"2022-02-23 08:45:00",-4.0,84.0,120.0,1.5,20.0,21.0000231584704,2.99258155374832,"0.979925920614975"
5124,"2022-02-23 09:00:00",-3.75,82.25,149.5,1.5,15.0,20.9999577435968,2.8035890910475,"1.3310155451901"
5125,"2022-02-23 09:15:00",-3.5,80.5,179.0,1.5,10.0,20.9999578103595,2.54477612854202,"1.19544853260522"
5126,"2022-02-23 09:30:00",-3.25,78.75,151.75,1.5,5.0,21.0004313420385,2.37537482683176,"1.06191443224481"
5127,"2022-02-23 09:45:00",-3.0,77.0,124.5,1.5,0.0,21.0003677836466,2.24229809586581,"0.930952635556312"
5128,"2022-02-23 10:00:00",-3.0,78.75,97.25,1.5,337.5,21.000507715891,2.18583073201554,"0.816650162349254"
5129,"2022-02-23 10:15:00",-3.0,80.5,70.0,1.5,315.0,21.0006865236523,2.18317315593784,"0.281911888363754"
5130,"2022-02-23 10:30:00",-3.0,82.25,73.25,1.5,292.5,21.000706253902,2.14207129405522,"0.247688205654566"
5131,"2022-02-23 10:45:00",-3.0,84.0,76.5,1.5,270.0,21.0006953129391,2.10026170889841,"0.221549396300139"
5132,"2022-02-23 11:00:00",-2.75,84.25,79.75,1.775,270.0,21.0006126583568,1.96198833704599,"0.15000796288405"
5133,"2022-02-23 11:15:00",-2.5,84.5,83.0,2.05,270.0,21.0001160906873,1.25082083205274,"0.0"
5134,"2022-02-23 11:30:00",-2.25,84.75,102.0,2.325,270.0,21.0002026670608,1.21047275505086,"0.163517716731537"
5135,"2022-02-23 11:45:00",-2.0,85.0,121.0,2.6,270.0,21.0002502767158,1.17338332292034,"0.105032694963181"
5136,"2022-02-23 12:00:00",-2.0,85.0,140.0,2.725,272.5,20.9996221223364,1.14432326395985,"0.354337412682608"
5137,"2022-02-23 12:15:00",-2.0,85.0,159.0,2.85,275.0,20.9994883712277,1.11151313225771,"0.301044969122565"
5138,"2022-02-23 12:30:00",-2.0,85.0,249.0,2.975,277.5,20.99891062282,1.05037061568771,"0.436564643754548"
5139,"2022-02-23 12:45:00",-2.0,85.0,339.0,3.1,280.0,20.9986461374181,0.979925920614975,"1.02209786857478"
5140,"2022-02-23 13:00:00",-1.825,83.5,429.0,2.975,275.0,21.0000236273689,1.3310155451901,"1.032543325432"
5141,"2022-02-23 13:15:00",-1.65,82.0,519.0,2.85,270.0,21.0001553843658,1.19544853260522,"1.09723344728974"
5142,"2022-02-23 13:30:00",-1.475,80.5,558.75,2.725,265.0,21.0002228338021,1.06191443224481,"1.09574869287751"
5143,"2022-02-23 13:45:00",-1.3,79.0,598.5,2.6,260.0,21.0000541370392,0.930952635556312,"1.08954115692462"
5144,"2022-02-23 14:00:00",-0.975,77.25,638.25,2.975,247.5,21.0001170824816,0.816650162349254,"1.02437490368187"
5145,"2022-02-23 14:15:00",-0.65,75.5,678.0,3.35,235.0,20.9996179551028,0.281911888363754,"1.03350714646149"
5146,"2022-02-23 14:30:00",-0.325,73.75,686.0,3.725,222.5,21.000252121248,0.247688205654566,"0.63910912759181"
5147,"2022-02-23 14:45:00",0.0,72.0,694.0,4.1,210.0,21.000283838872,0.221549396300139,"0.673052184196725"
5148,"2022-02-23 15:00:00",0.0,70.5,702.0,3.975,210.0,21.0075292050335,0.15000796288405,"0.696258242253303"
5149,"2022-02-23 15:15:00",0.0,69.0,710.0,3.85,210.0,20.9506990502561,0.0,"0.738832697244398"
5150,"2022-02-23 15:30:00",0.0,67.5,596.75,3.725,210.0,20.999795911135,0.163517716731537,"0.810271880877298"
5151,"2022-02-23 15:45:00",0.0,66.0,483.5,3.6,210.0,20.8932145137211,0.105032694963181,"0.884317273972828"
5152,"2022-02-23 16:00:00",0.0,66.0,370.25,3.725,215.0,20.9932937902945,0.354337412682608,"1.34869689733658"
5153,"2022-02-23 16:15:00",0.0,66.0,257.0,3.85,220.0,21.000232364517,0.301044969122565,"1.35684795438553"
5154,"2022-02-23 16:30:00",0.0,66.0,192.75,3.975,225.0,21.0002438546227,0.436564643754548,"1.36193012796135"
5155,"2022-02-23 16:45:00",0.0,66.0,128.5,4.1,230.0,21.0056858781635,1.02209786857478,"1.37069992012953"
5156,"2022-02-23 17:00:00",0.0,64.5,64.25,3.725,225.0,21.0049205611189,1.032543325432,"1.40806185248413"
5157,"2022-02-23 17:15:00",0.0,63.0,0.0,3.35,220.0,21.0005952901858,1.09723344728974,"1.48275813930287"
5158,"2022-02-23 17:30:00",0.0,61.5,0.0,2.975,215.0,21.0003299980614,1.09574869287751,"1.51305682431491"
5159,"2022-02-23 17:45:00",0.0,60.0,0.0,2.6,210.0,21.0003249339193,1.08954115692462,"1.14751466012781"
5160,"2022-02-23 18:00:00",-0.25,61.5,0.0,1.95,217.25,21.0000495547594,1.02437490368187,"1.19962627894372"
5161,"2022-02-23 18:15:00",-0.5,63.0,0.0,1.3,224.5,21.0001316520213,1.03350714646149,"1.22134595387278"
5162,"2022-02-23 18:30:00",-0.75,64.5,0.0,0.65,231.75,20.9999973057013,0.63910912759181,"1.22778863761352"
5163,"2022-02-23 18:45:00",-1.0,66.0,0.0,0.0,239.0,21.000051068236,0.673052184196725,"1.23325382216453"
5164,"2022-02-23 19:00:00",-0.875,67.0,0.0,0.775,216.75,21.000207428184,0.696258242253303,"1.27923744397079"
5165,"2022-02-23 19:15:00",-0.75,68.0,0.0,1.55,194.5,21.000123075123,0.738832697244398,"1.31436243525627"
5166,"2022-02-23 19:30:00",-0.625,69.0,0.0,2.325,172.25,21.0001039346194,0.810271880877298,"1.33780065942764"
5167,"2022-02-23 19:45:00",-0.5,70.0,0.0,3.1,150.0,21.0000700081134,0.884317273972828,"1.36177664449413"
5168,"2022-02-23 20:00:00",-0.625,70.25,0.0,2.85,152.5,21.0003809472989,1.34869689733658,"1.55512681518305"
5169,"2022-02-23 20:15:00",-0.75,70.5,0.0,2.6,155.0,21.0009310918987,1.35684795438553,"1.72515504960705"
5170,"2022-02-23 20:30:00",-0.875,70.75,0.0,2.35,157.5,21.0003602715231,1.36193012796135,"1.868680728007"
5171,"2022-02-23 20:45:00",-1.0,71.0,0.0,2.1,160.0,21.0002244276236,1.37069992012953,"1.99191638204065"
5172,"2022-02-23 21:00:00",-1.0,71.0,0.0,2.475,160.0,20.9999146799812,1.40806185248413,"2.99443915835353"
5173,"2022-02-23 21:15:00",-1.0,71.0,0.0,2.85,160.0,21.0000342475335,1.48275813930287,"3.02244599167525"
5174,"2022-02-23 21:30:00",-1.0,71.0,0.0,3.225,160.0,21.000069516232,1.51305682431491,"2.95850344452111"
5175,"2022-02-23 21:45:00",-1.0,71.0,0.0,3.6,160.0,21.0001048736767,1.14751466012781,"2.85359017407731"
5176,"2022-02-23 22:00:00",-1.0,71.0,0.0,3.475,152.5,21.0002885553691,1.19962627894372,"2.22014346169584"
5177,"2022-02-23 22:15:00",-1.0,71.0,0.0,3.35,145.0,21.002182441444,1.22134595387278,"2.49354034445181"
5178,"2022-02-23 22:30:00",-1.0,71.0,0.0,3.225,137.5,21.0026122640825,1.22778863761352,"2.53621374771962"
5179,"2022-02-23 22:45:00",-1.0,71.0,0.0,3.1,130.0,21.0026243997429,1.23325382216453,"2.8091925862555"
5180,"2022-02-23 23:00:00",-0.75,69.75,0.0,3.475,130.0,20.9993608295328,1.27923744397079,"2.84477428291009"
5181,"2022-02-23 23:15:00",-0.5,68.5,0.0,3.85,130.0,21.0001743776644,1.31436243525627,"2.94251723267623"
5182,"2022-02-23 23:30:00",-0.25,67.25,0.0,4.225,130.0,20.9993277446774,1.33780065942764,"3.00438479370337"
5183,"2022-02-23 23:45:00",0.0,66.0,0.0,4.6,130.0,21.0001661155882,1.36177664449413,"3.22834184345367"
5184,"2022-02-24 00:00:00",-0.5,70.75,0.0,4.225,135.0,21.0004141367557,1.55512681518305,"3.05065575582134"
5185,"2022-02-24 00:15:00",-1.0,75.5,0.0,3.85,140.0,20.9999440106262,1.72515504960705,"2.87701335308238"
5186,"2022-02-24 00:30:00",-1.5,80.25,0.0,3.475,145.0,20.9998924008941,1.868680728007,"2.83308132218543"
5187,"2022-02-24 00:45:00",-2.0,85.0,0.0,3.1,150.0,20.9998991706513,1.99191638204065,"2.80052819990183"
5188,"2022-02-24 01:00:00",-1.75,86.0,0.0,3.225,165.0,21.0000541838305,2.99443915835353,"2.73074644422886"
